mut.cls1	dn.cls1	trans.cls1	ntrans.cls1	case.cls1	ctrl.cls1	mut.cls2	dn.cls2	trans.cls2	ntrans.cls2	case.cls2	ctrl.cls2
1.52925e-06	0.0	4.0	0.0	0.0	0.0	1.07318678372e-05	0.0	0.0	0.0	2.0	0.0
1.17e-06	1.0	2.0	0.0	0.0	0.0	9.72598203356e-06	2.0	2.0	1.0	1.0	0.0
1.1565e-06	0.0	2.0	1.0	0.0	1.0	1.79541519429e-05	1.0	5.0	0.0	2.0	0.0
1.90725e-06	0.0	8.0	0.0	0.0	1.0	1.96850285979e-05	1.0	3.0	0.0	1.0	0.0
8.055e-07	0.0	3.0	0.0	1.0	0.0	4.72771824253e-06	2.0	1.0	1.0	0.0	1.0
4.845e-06	0.0	1.0	0.0	0.0	0.0	2.32962825884e-05	1.0	6.0	0.0	0.0	0.0
9.66e-07	0.0	2.0	0.0	1.0	0.0	6.0826619699e-06	2.0	3.0	0.0	0.0	0.0
3.135e-06	0.0	3.0	0.0	1.0	0.0	2.49746369741e-05	4.0	3.0	0.0	3.0	0.0
5.6625e-06	0.0	3.0	0.0	1.0	0.0	4.92385578376e-05	1.0	0.0	0.0	1.0	0.0
9.345e-07	0.0	7.0	0.0	0.0	0.0	5.32721255893e-05	11.0	1.0	0.0	0.0	0.0
2.38725e-06	0.0	4.0	0.0	1.0	1.0	9.04394949501e-06	1.0	4.0	0.0	1.0	0.0
2.571e-07	0.0	6.0	0.0	0.0	0.0	2.96525586598e-05	9.0	2.0	0.0	1.0	0.0
4.6425e-07	0.0	0.0	0.0	1.0	0.0	1.43615099169e-05	2.0	3.0	0.0	1.0	1.0
1.245e-06	0.0	4.0	0.0	2.0	1.0	1.32555171292e-05	0.0	3.0	0.0	0.0	0.0
2.5455e-06	0.0	6.0	1.0	0.0	0.0	1.08870604131e-05	2.0	1.0	0.0	0.0	0.0
1.6245e-06	0.0	4.0	0.0	2.0	0.0	5.41933046921e-06	2.0	2.0	1.0	2.0	0.0
9.9525e-07	1.0	3.0	0.0	1.0	0.0	4.0612925531e-05	3.0	3.0	0.0	0.0	0.0
7.1925e-07	0.0	0.0	0.0	0.0	0.0	7.53542435669e-06	2.0	2.0	0.0	1.0	0.0
6.93e-06	0.0	6.0	0.0	1.0	0.0	5.05677043993e-06	0.0	2.0	1.0	0.0	0.0
6.9825e-07	0.0	3.0	0.0	0.0	0.0	9.6512696078e-06	4.0	6.0	1.0	0.0	0.0
6.015e-06	0.0	5.0	0.0	1.0	0.0	4.87939161884e-06	0.0	3.0	0.0	0.0	0.0
2.8425e-06	0.0	4.0	0.0	2.0	0.0	9.87084044995e-06	1.0	6.0	0.0	1.0	0.0
2.955e-06	0.0	3.0	1.0	1.0	0.0	4.84484827084e-06	0.0	4.0	0.0	1.0	1.0
1.37475e-06	0.0	1.0	0.0	0.0	0.0	4.94552549854e-05	6.0	5.0	0.0	0.0	0.0
3.1575e-07	0.0	7.0	0.0	1.0	0.0	6.90574275757e-06	1.0	1.0	0.0	0.0	1.0
1.9335e-06	0.0	1.0	0.0	1.0	0.0	4.31461706584e-06	1.0	3.0	0.0	0.0	0.0
1.41975e-06	0.0	2.0	0.0	0.0	0.0	1.042210266e-05	1.0	2.0	0.0	0.0	0.0
9.195e-07	0.0	4.0	0.0	0.0	0.0	1.13543530953e-05	4.0	6.0	0.0	0.0	0.0
1.60425e-06	0.0	4.0	0.0	1.0	0.0	1.35335445771e-05	2.0	4.0	0.0	0.0	0.0
1.13475e-06	1.0	2.0	1.0	0.0	0.0	8.82951098713e-06	1.0	6.0	0.0	0.0	0.0
7.5525e-07	2.0	3.0	1.0	0.0	0.0	1.16470980362e-05	3.0	4.0	0.0	2.0	0.0
7.2075e-07	0.0	4.0	0.0	0.0	0.0	1.35872553287e-05	3.0	2.0	0.0	0.0	0.0
9.585e-07	0.0	1.0	0.0	0.0	0.0	4.6163917841e-06	0.0	1.0	0.0	1.0	1.0
1.467e-06	0.0	4.0	0.0	0.0	2.0	2.87388205574e-05	7.0	1.0	0.0	0.0	0.0
1.1625e-06	0.0	2.0	0.0	0.0	0.0	9.38827873351e-06	2.0	6.0	0.0	0.0	0.0
1.032e-06	0.0	3.0	0.0	0.0	1.0	2.61767225356e-05	1.0	3.0	0.0	1.0	0.0
2.0925e-06	0.0	0.0	0.0	0.0	0.0	9.19892273341e-06	1.0	7.0	0.0	0.0	1.0
5.805e-07	0.0	3.0	0.0	0.0	0.0	8.30988531729e-06	4.0	2.0	0.0	2.0	1.0
4.245e-06	2.0	4.0	0.0	0.0	0.0	1.39209854364e-05	3.0	1.0	0.0	1.0	0.0
2.505e-06	0.0	5.0	0.0	1.0	0.0	1.30813584191e-05	0.0	4.0	0.0	0.0	0.0
4.8825e-07	0.0	4.0	0.0	1.0	0.0	1.73503245496e-05	3.0	4.0	0.0	1.0	0.0
6.675e-06	1.0	3.0	1.0	0.0	0.0	2.49689969778e-05	4.0	7.0	0.0	0.0	0.0
1.46175e-06	0.0	1.0	2.0	0.0	0.0	1.39380229932e-05	2.0	7.0	0.0	0.0	0.0
2.2275e-06	1.0	1.0	0.0	2.0	0.0	7.35905438344e-06	2.0	5.0	1.0	1.0	1.0
3.105e-06	0.0	6.0	0.0	0.0	0.0	5.7185590496e-06	0.0	5.0	0.0	0.0	1.0
1.488e-06	0.0	3.0	0.0	1.0	0.0	1.63437214091e-05	1.0	5.0	1.0	1.0	0.0
8.0475e-07	0.0	4.0	0.0	1.0	0.0	1.87779878711e-06	0.0	2.0	1.0	2.0	1.0
9.5175e-07	0.0	2.0	0.0	0.0	1.0	1.18188973738e-05	2.0	3.0	0.0	0.0	0.0
3.0825e-07	0.0	7.0	0.0	0.0	0.0	6.48470830205e-05	10.0	3.0	0.0	1.0	0.0
4.08e-06	0.0	6.0	0.0	1.0	0.0	3.61059858025e-05	8.0	4.0	0.0	2.0	0.0
6.6825e-07	0.0	4.0	0.0	3.0	0.0	3.56362002162e-06	0.0	3.0	0.0	0.0	0.0
3.42e-06	0.0	6.0	0.0	2.0	0.0	4.68794289407e-06	0.0	4.0	1.0	0.0	0.0
3.7125e-06	0.0	3.0	0.0	0.0	0.0	1.68420878844e-05	3.0	5.0	1.0	1.0	0.0
1.95975e-06	0.0	4.0	0.0	0.0	0.0	1.85578704489e-05	2.0	4.0	0.0	0.0	0.0
3.3075e-06	0.0	3.0	1.0	0.0	0.0	1.59096528058e-05	0.0	5.0	1.0	2.0	0.0
1.55925e-06	0.0	4.0	0.0	0.0	0.0	3.94809743698e-06	0.0	4.0	0.0	0.0	0.0
2.805e-06	0.0	1.0	0.0	1.0	0.0	6.87129348714e-06	0.0	3.0	1.0	1.0	1.0
1.6935e-06	0.0	5.0	0.0	1.0	0.0	9.98335461439e-06	4.0	2.0	0.0	0.0	0.0
4.7775e-07	0.0	4.0	0.0	0.0	0.0	2.02939693249e-05	1.0	4.0	0.0	0.0	0.0
7.545e-07	0.0	4.0	0.0	1.0	1.0	1.10346326004e-05	2.0	1.0	0.0	2.0	0.0
1.90875e-06	0.0	5.0	1.0	1.0	0.0	8.87998081157e-06	0.0	8.0	1.0	0.0	1.0
4.62e-07	0.0	1.0	0.0	1.0	0.0	9.24505815661e-06	0.0	1.0	0.0	0.0	0.0
1.6155e-06	0.0	0.0	0.0	1.0	0.0	8.10415846915e-06	2.0	4.0	0.0	1.0	1.0
3.4725e-06	0.0	5.0	0.0	0.0	0.0	5.85085182565e-06	0.0	2.0	0.0	0.0	0.0
1.17675e-06	0.0	4.0	0.0	0.0	0.0	5.2688518183e-06	0.0	1.0	0.0	0.0	0.0
2.4975e-06	0.0	3.0	2.0	0.0	0.0	2.51931579103e-05	2.0	3.0	0.0	2.0	1.0
2.0745e-06	1.0	3.0	0.0	2.0	0.0	1.18063627305e-05	2.0	5.0	0.0	0.0	0.0
1.70025e-06	0.0	5.0	1.0	1.0	0.0	1.08277038683e-05	2.0	3.0	0.0	0.0	0.0
1.3065e-06	0.0	1.0	0.0	0.0	0.0	2.896049702e-05	1.0	4.0	2.0	2.0	0.0
1.3455e-06	0.0	3.0	1.0	0.0	0.0	7.7510059369e-06	1.0	3.0	1.0	2.0	2.0
8.775e-07	0.0	5.0	0.0	1.0	0.0	2.95300978727e-06	0.0	6.0	0.0	3.0	0.0
1.28925e-06	0.0	3.0	1.0	0.0	0.0	1.36736186333e-05	1.0	4.0	0.0	1.0	0.0
5.19e-06	0.0	3.0	0.0	0.0	0.0	8.60835257749e-06	2.0	5.0	0.0	0.0	0.0
1.03275e-06	0.0	2.0	0.0	1.0	0.0	4.75942855774e-05	4.0	3.0	0.0	0.0	0.0
6.195e-07	0.0	1.0	0.0	0.0	0.0	5.41777184514e-06	0.0	6.0	0.0	0.0	0.0
4.14e-07	0.0	2.0	0.0	0.0	0.0	4.21844065415e-06	1.0	2.0	0.0	2.0	0.0
1.11525e-06	1.0	4.0	2.0	2.0	0.0	1.66055435839e-05	3.0	2.0	0.0	1.0	0.0
7.485e-07	0.0	2.0	0.0	1.0	1.0	2.06007426911e-05	2.0	4.0	0.0	0.0	0.0
9.18e-07	1.0	1.0	1.0	0.0	1.0	4.14527684478e-05	5.0	3.0	0.0	0.0	0.0
4.095e-06	0.0	7.0	2.0	1.0	1.0	1.16961804107e-05	2.0	1.0	0.0	1.0	0.0
1.58175e-06	0.0	4.0	0.0	0.0	0.0	1.01311102086e-05	0.0	3.0	0.0	0.0	0.0
1.365e-06	0.0	4.0	0.0	3.0	1.0	8.16350323168e-06	1.0	1.0	0.0	1.0	1.0
4.44e-07	0.0	3.0	0.0	1.0	0.0	1.06899991143e-05	1.0	2.0	0.0	1.0	0.0
2.13e-06	1.0	3.0	0.0	0.0	0.0	1.21517468321e-05	1.0	3.0	1.0	0.0	0.0
2.391e-06	0.0	2.0	0.0	1.0	0.0	1.22867253278e-06	0.0	4.0	0.0	0.0	0.0
1.76925e-06	0.0	2.0	0.0	3.0	0.0	8.85221952721e-06	1.0	1.0	0.0	3.0	0.0
5.715e-07	0.0	5.0	0.0	0.0	0.0	1.65630435844e-05	2.0	2.0	0.0	1.0	0.0
5.265e-07	0.0	3.0	0.0	0.0	0.0	8.29498518735e-06	1.0	3.0	1.0	1.0	1.0
4.515e-06	1.0	4.0	0.0	1.0	0.0	3.25374651389e-05	3.0	0.0	1.0	1.0	1.0
1.78875e-06	0.0	4.0	0.0	0.0	2.0	5.28954952805e-05	6.0	4.0	0.0	1.0	0.0
4.35e-07	0.0	5.0	0.0	2.0	1.0	2.48287611514e-05	5.0	7.0	0.0	1.0	0.0
3.0075e-06	0.0	2.0	0.0	2.0	0.0	1.77399714773e-05	4.0	5.0	0.0	0.0	0.0
3.045e-07	0.0	5.0	0.0	4.0	0.0	3.74254436127e-06	0.0	3.0	0.0	2.0	1.0
1.92075e-06	1.0	4.0	1.0	0.0	0.0	2.52502336516e-05	4.0	3.0	0.0	0.0	0.0
1.10775e-06	0.0	3.0	2.0	0.0	0.0	2.86600127409e-06	1.0	1.0	0.0	0.0	0.0
2.685e-07	0.0	6.0	0.0	0.0	0.0	7.93192239088e-06	0.0	3.0	0.0	3.0	0.0
1.70775e-06	0.0	4.0	0.0	1.0	0.0	9.81666436253e-06	2.0	4.0	0.0	2.0	0.0
3.5025e-06	0.0	4.0	1.0	3.0	0.0	7.82717884318e-05	14.0	0.0	1.0	0.0	0.0
3.615e-07	0.0	4.0	1.0	0.0	0.0	1.28160930415e-05	1.0	2.0	1.0	0.0	0.0
4.1775e-06	1.0	8.0	0.0	0.0	0.0	9.98907643562e-06	6.0	5.0	1.0	0.0	0.0
2.055e-06	3.0	2.0	1.0	1.0	0.0	1.42638850316e-05	1.0	7.0	2.0	2.0	1.0
1.9605e-06	0.0	3.0	0.0	3.0	0.0	9.2408569988e-06	0.0	2.0	0.0	1.0	0.0
8.7975e-07	0.0	2.0	0.0	0.0	0.0	4.07830272616e-06	1.0	2.0	0.0	0.0	0.0
1.1775e-06	0.0	5.0	0.0	1.0	0.0	6.69430463624e-05	12.0	0.0	1.0	1.0	1.0
6.0375e-06	4.0	3.0	0.0	0.0	0.0	4.98825710606e-07	0.0	3.0	0.0	1.0	0.0
1.053e-06	0.0	2.0	0.0	1.0	0.0	7.28227155119e-06	2.0	0.0	0.0	0.0	0.0
2.043e-06	0.0	3.0	0.0	0.0	0.0	8.85107599216e-06	0.0	4.0	0.0	0.0	0.0
9.105e-07	0.0	3.0	0.0	2.0	0.0	2.8873325942e-06	1.0	3.0	0.0	0.0	0.0
6.015e-07	0.0	6.0	0.0	1.0	0.0	1.32200826635e-05	2.0	3.0	0.0	0.0	0.0
9.105e-07	0.0	5.0	0.0	0.0	0.0	1.91874480653e-05	1.0	7.0	0.0	0.0	0.0
1.293e-06	0.0	1.0	0.0	2.0	1.0	1.16816006841e-05	2.0	1.0	0.0	1.0	0.0
1.1445e-06	0.0	3.0	0.0	1.0	0.0	1.56241722235e-05	3.0	0.0	0.0	1.0	0.0
6.63e-06	0.0	4.0	1.0	1.0	0.0	3.13790459402e-05	5.0	5.0	0.0	1.0	0.0
1.12125e-06	0.0	5.0	0.0	2.0	0.0	2.05212094132e-05	2.0	3.0	0.0	2.0	0.0
2.1885e-06	0.0	3.0	0.0	1.0	0.0	5.13463504424e-06	1.0	3.0	0.0	1.0	0.0
1.45725e-06	1.0	3.0	0.0	0.0	0.0	1.02999345836e-05	1.0	5.0	0.0	0.0	0.0
2.5725e-06	0.0	8.0	1.0	2.0	0.0	2.88966395751e-05	5.0	2.0	0.0	2.0	1.0
1.485e-06	0.0	4.0	0.0	0.0	0.0	1.259278221e-05	1.0	1.0	0.0	2.0	0.0
1.8345e-06	0.0	2.0	0.0	2.0	0.0	1.0760562029e-05	0.0	4.0	0.0	0.0	0.0
2.016e-06	0.0	3.0	1.0	1.0	0.0	1.23767318262e-05	4.0	4.0	0.0	1.0	0.0
3.105e-06	0.0	5.0	0.0	1.0	0.0	1.67943616941e-05	1.0	1.0	0.0	0.0	0.0
2.67e-06	2.0	5.0	0.0	0.0	0.0	8.53637359024e-06	4.0	3.0	0.0	1.0	0.0
3.495e-06	0.0	5.0	0.0	0.0	0.0	4.23515053114e-06	0.0	2.0	1.0	0.0	0.0
6.1275e-07	0.0	4.0	0.0	0.0	0.0	4.62872905277e-05	8.0	5.0	0.0	2.0	0.0
1.758e-07	0.0	5.0	0.0	0.0	0.0	6.72926180776e-06	0.0	4.0	0.0	1.0	0.0
1.113e-06	0.0	4.0	0.0	0.0	0.0	3.19458724857e-06	0.0	3.0	0.0	0.0	0.0
3.7875e-07	0.0	2.0	0.0	1.0	0.0	2.34630086773e-05	3.0	4.0	0.0	0.0	0.0
1.8765e-06	0.0	1.0	1.0	2.0	1.0	8.40652851484e-06	0.0	3.0	0.0	2.0	0.0
1.66575e-06	0.0	2.0	0.0	1.0	0.0	2.36016166434e-05	4.0	4.0	0.0	0.0	1.0
2.46e-07	0.0	3.0	1.0	1.0	1.0	1.57413876561e-05	4.0	3.0	0.0	1.0	0.0
2.60325e-07	0.0	2.0	0.0	0.0	0.0	2.17320287137e-05	5.0	6.0	0.0	0.0	0.0
1.16625e-06	0.0	1.0	0.0	0.0	0.0	1.63150861304e-05	2.0	1.0	1.0	1.0	0.0
2.2275e-06	1.0	4.0	0.0	2.0	0.0	1.27183856143e-07	0.0	7.0	0.0	3.0	1.0
8.6475e-07	0.0	5.0	0.0	0.0	0.0	4.23999338816e-06	0.0	5.0	0.0	1.0	0.0
2.0115e-06	0.0	4.0	1.0	1.0	0.0	1.14793505914e-05	1.0	2.0	0.0	0.0	0.0
3.4575e-06	0.0	2.0	0.0	0.0	0.0	1.28320541686e-05	0.0	5.0	0.0	0.0	0.0
1.08825e-06	0.0	5.0	0.0	0.0	1.0	1.26158217312e-05	1.0	2.0	0.0	2.0	0.0
4.6275e-06	1.0	4.0	1.0	1.0	0.0	1.13915003396e-05	1.0	6.0	0.0	1.0	0.0
1.50225e-06	0.0	8.0	0.0	1.0	0.0	1.60606845891e-05	3.0	1.0	0.0	1.0	0.0
4.1775e-07	0.0	2.0	2.0	1.0	0.0	3.85666483128e-06	1.0	4.0	0.0	3.0	0.0
3.645e-07	0.0	2.0	0.0	1.0	0.0	1.68959946716e-05	2.0	3.0	0.0	0.0	1.0
1.1115e-06	0.0	4.0	0.0	0.0	0.0	1.72034299467e-05	2.0	3.0	0.0	0.0	0.0
3.045e-06	0.0	4.0	1.0	2.0	0.0	3.57717113773e-05	4.0	5.0	0.0	0.0	0.0
5.28e-07	0.0	5.0	0.0	1.0	0.0	1.39885871556e-05	0.0	2.0	0.0	1.0	0.0
2.235e-06	0.0	3.0	0.0	1.0	0.0	1.33886946661e-05	4.0	2.0	0.0	0.0	1.0
2.14275e-06	0.0	5.0	0.0	1.0	0.0	2.16318345567e-05	9.0	6.0	0.0	0.0	0.0
9.7875e-07	0.0	2.0	0.0	0.0	0.0	1.20291519151e-05	3.0	4.0	0.0	1.0	0.0
8.1525e-07	0.0	9.0	0.0	1.0	0.0	8.31715842112e-06	1.0	0.0	0.0	0.0	0.0
1.395e-06	0.0	1.0	0.0	4.0	0.0	4.52226798347e-06	0.0	5.0	0.0	0.0	0.0
3.54e-07	0.0	1.0	0.0	0.0	0.0	1.25898317174e-05	0.0	2.0	0.0	0.0	0.0
2.15475e-06	0.0	2.0	0.0	2.0	0.0	1.12911476119e-05	0.0	3.0	1.0	2.0	1.0
9.0075e-07	0.0	4.0	0.0	1.0	1.0	8.29240605995e-06	2.0	1.0	0.0	0.0	1.0
2.3235e-06	1.0	5.0	0.0	1.0	0.0	7.77195657922e-06	1.0	2.0	0.0	1.0	0.0
2.7375e-06	0.0	4.0	0.0	3.0	0.0	5.96580886177e-06	0.0	0.0	0.0	2.0	0.0
5.925e-07	0.0	5.0	0.0	1.0	0.0	4.0064098488e-06	0.0	0.0	0.0	0.0	1.0
1.4925e-06	1.0	7.0	0.0	1.0	0.0	7.17942172289e-05	5.0	4.0	0.0	0.0	0.0
1.5405e-06	0.0	0.0	0.0	1.0	0.0	1.44827130517e-05	3.0	3.0	0.0	0.0	0.0
4.275e-07	0.0	3.0	0.0	1.0	0.0	9.24843552665e-06	1.0	2.0	1.0	1.0	0.0
1.0575e-06	0.0	1.0	0.0	0.0	1.0	1.32276921463e-05	2.0	5.0	0.0	2.0	1.0
5.745e-06	1.0	2.0	1.0	1.0	0.0	2.12650966659e-05	4.0	3.0	0.0	1.0	0.0
2.02425e-06	1.0	5.0	1.0	0.0	0.0	6.09404486054e-06	0.0	2.0	0.0	1.0	0.0
1.32975e-06	0.0	3.0	0.0	2.0	0.0	1.06039603729e-05	1.0	3.0	0.0	1.0	0.0
1.203e-06	0.0	4.0	0.0	0.0	0.0	1.55130040124e-05	2.0	1.0	0.0	1.0	0.0
4.53e-06	0.0	3.0	0.0	0.0	0.0	1.10571669997e-05	1.0	2.0	0.0	2.0	0.0
2.205e-07	0.0	4.0	0.0	0.0	0.0	3.07943008768e-05	1.0	0.0	0.0	0.0	0.0
7.11e-07	0.0	2.0	0.0	1.0	0.0	1.64399089574e-05	1.0	1.0	0.0	1.0	1.0
4.2975e-07	0.0	3.0	0.0	1.0	0.0	3.79620184442e-05	8.0	3.0	1.0	1.0	0.0
1.7415e-06	0.0	4.0	0.0	0.0	0.0	8.56096265293e-06	2.0	3.0	0.0	0.0	1.0
9.945e-07	0.0	4.0	0.0	1.0	0.0	7.77982576744e-06	2.0	4.0	0.0	2.0	0.0
3.525e-06	2.0	3.0	0.0	0.0	0.0	1.11892180718e-05	2.0	2.0	0.0	1.0	0.0
9.6e-07	0.0	4.0	0.0	1.0	0.0	6.41747787747e-06	1.0	5.0	1.0	0.0	0.0
8.5725e-07	0.0	5.0	0.0	2.0	0.0	7.13919639273e-06	0.0	6.0	0.0	1.0	0.0
6.7725e-07	0.0	5.0	0.0	1.0	0.0	1.95805545704e-05	4.0	0.0	0.0	0.0	0.0
8.685e-07	0.0	5.0	0.0	0.0	0.0	1.98337310326e-05	0.0	1.0	1.0	0.0	0.0
2.6325e-06	0.0	2.0	1.0	0.0	0.0	2.0522098919e-05	4.0	1.0	0.0	0.0	0.0
1.9815e-06	0.0	3.0	0.0	1.0	0.0	2.90354449863e-05	6.0	5.0	0.0	0.0	1.0
2.79e-06	0.0	3.0	0.0	1.0	0.0	1.10653114798e-05	2.0	3.0	0.0	0.0	0.0
3.8175e-07	0.0	2.0	0.0	0.0	0.0	8.31037213323e-05	8.0	5.0	0.0	0.0	1.0
2.6625e-06	1.0	5.0	0.0	0.0	0.0	1.19911930156e-05	0.0	3.0	0.0	2.0	0.0
3.0975e-06	0.0	5.0	0.0	1.0	0.0	2.13176688674e-05	6.0	3.0	0.0	4.0	0.0
1.623e-06	0.0	2.0	0.0	0.0	0.0	5.30536937525e-06	0.0	3.0	0.0	2.0	0.0
5.715e-07	0.0	1.0	0.0	0.0	1.0	5.07376177724e-06	0.0	2.0	1.0	3.0	0.0
1.64175e-06	2.0	4.0	0.0	1.0	0.0	5.56935650867e-06	0.0	5.0	0.0	1.0	0.0
1.866e-06	1.0	3.0	0.0	0.0	0.0	1.96132971132e-05	4.0	2.0	0.0	4.0	1.0
4.77e-06	0.0	0.0	0.0	1.0	0.0	2.25942887143e-06	0.0	3.0	1.0	0.0	0.0
1.31925e-06	0.0	3.0	0.0	0.0	0.0	1.06116532448e-05	2.0	4.0	0.0	1.0	0.0
5.6925e-06	1.0	1.0	1.0	1.0	0.0	1.31351226208e-05	3.0	2.0	0.0	2.0	1.0
1.101e-06	0.0	2.0	0.0	1.0	0.0	4.02135000983e-05	8.0	2.0	0.0	0.0	0.0
3.0675e-06	1.0	2.0	0.0	1.0	0.0	9.81168101465e-06	4.0	2.0	0.0	1.0	0.0
6.42e-06	1.0	5.0	1.0	1.0	0.0	3.78020971993e-05	2.0	4.0	0.0	0.0	0.0
1.512e-06	0.0	3.0	0.0	0.0	0.0	1.30697014014e-05	1.0	2.0	0.0	1.0	0.0
8.19e-07	0.0	4.0	0.0	1.0	0.0	5.47533809804e-06	2.0	5.0	1.0	3.0	0.0
7.815e-07	1.0	1.0	0.0	0.0	0.0	9.91305726944e-06	1.0	4.0	0.0	0.0	0.0
3.165e-06	3.0	6.0	0.0	2.0	0.0	9.28998458545e-06	0.0	2.0	0.0	2.0	0.0
8.0025e-07	1.0	4.0	0.0	0.0	0.0	7.96273285157e-06	3.0	6.0	1.0	1.0	1.0
1.22025e-06	0.0	0.0	0.0	0.0	0.0	1.42157098665e-05	1.0	5.0	0.0	0.0	0.0
2.46e-06	1.0	0.0	0.0	0.0	0.0	5.92386214524e-06	1.0	2.0	0.0	2.0	0.0
1.1265e-06	1.0	7.0	0.0	1.0	0.0	1.46444116736e-05	2.0	3.0	0.0	1.0	1.0
7.7175e-07	0.0	2.0	0.0	0.0	0.0	1.33229346713e-05	1.0	0.0	0.0	1.0	0.0
5.0625e-07	0.0	0.0	0.0	0.0	0.0	7.09488394995e-06	1.0	3.0	1.0	0.0	0.0
2.526e-06	1.0	1.0	0.0	1.0	0.0	1.93292592595e-05	2.0	5.0	0.0	0.0	0.0
1.0065e-06	0.0	3.0	0.0	0.0	0.0	2.80814811231e-05	8.0	4.0	0.0	0.0	0.0
2.7375e-06	1.0	2.0	0.0	4.0	1.0	4.11135257366e-05	5.0	2.0	0.0	0.0	0.0
1.53525e-06	0.0	2.0	0.0	1.0	0.0	1.17927157227e-05	0.0	1.0	0.0	2.0	0.0
1.776e-06	0.0	3.0	0.0	1.0	1.0	1.3138607611e-05	2.0	5.0	0.0	0.0	0.0
2.01e-06	0.0	3.0	0.0	1.0	1.0	5.37109864974e-05	2.0	3.0	1.0	1.0	0.0
1.60725e-06	0.0	3.0	0.0	1.0	0.0	2.45544134981e-05	1.0	5.0	0.0	0.0	0.0
7.905e-07	0.0	3.0	0.0	0.0	0.0	1.14941227033e-05	1.0	9.0	0.0	1.0	0.0
2.715e-06	0.0	7.0	0.0	1.0	1.0	1.09397522347e-05	2.0	2.0	1.0	1.0	0.0
1.2915e-06	0.0	2.0	0.0	1.0	0.0	6.63889135334e-06	0.0	2.0	0.0	0.0	0.0
7.365e-07	0.0	4.0	0.0	0.0	0.0	6.23418007931e-06	2.0	4.0	0.0	0.0	1.0
7.68e-07	0.0	3.0	0.0	2.0	0.0	2.07816990733e-05	3.0	3.0	0.0	0.0	0.0
1.7501025e-05	1.0	4.0	0.0	1.0	0.0	8.2295299639e-06	1.0	5.0	0.0	0.0	0.0
3.99e-06	0.0	5.0	0.0	0.0	0.0	1.53368806058e-05	1.0	4.0	1.0	0.0	0.0
2.9625e-06	0.0	1.0	0.0	0.0	0.0	1.80621367558e-05	2.0	5.0	0.0	0.0	0.0
2.682e-06	0.0	8.0	0.0	0.0	0.0	5.5758655881e-06	1.0	2.0	0.0	1.0	0.0
3.3e-07	0.0	4.0	0.0	1.0	1.0	7.96883325378e-06	0.0	4.0	0.0	1.0	0.0
1.2645e-06	1.0	5.0	1.0	0.0	0.0	8.40507345439e-06	1.0	4.0	0.0	1.0	0.0
1.65825e-06	0.0	2.0	0.0	0.0	1.0	8.40382443736e-06	2.0	4.0	0.0	0.0	0.0
1.3395e-06	0.0	4.0	0.0	2.0	0.0	3.74495229315e-05	6.0	2.0	0.0	2.0	0.0
1.2885e-06	0.0	0.0	0.0	1.0	1.0	1.14459512134e-05	2.0	4.0	1.0	1.0	0.0
4.5075e-06	0.0	1.0	0.0	0.0	0.0	1.74212140874e-05	2.0	2.0	0.0	0.0	0.0
1.01475e-06	1.0	2.0	0.0	1.0	0.0	1.87390856899e-05	0.0	2.0	0.0	0.0	0.0
1.0065e-06	0.0	4.0	0.0	0.0	0.0	6.5925324534e-06	0.0	1.0	0.0	2.0	0.0
2.79975e-06	0.0	4.0	0.0	1.0	0.0	1.17598348499e-05	1.0	2.0	0.0	0.0	0.0
1.03425e-06	0.0	3.0	0.0	3.0	0.0	1.35323117015e-05	2.0	3.0	0.0	1.0	0.0
2.0895e-06	0.0	2.0	2.0	5.0	0.0	1.44736116743e-05	3.0	3.0	0.0	2.0	0.0
1.938e-06	0.0	1.0	0.0	1.0	0.0	1.6151098186e-05	3.0	5.0	1.0	0.0	0.0
1.01775e-06	1.0	2.0	0.0	1.0	0.0	4.70996214254e-05	13.0	3.0	1.0	2.0	0.0
1.092e-06	0.0	4.0	0.0	1.0	0.0	1.48995093415e-05	0.0	1.0	0.0	1.0	0.0
2.082e-06	1.0	5.0	0.0	0.0	0.0	9.80552867434e-06	0.0	4.0	0.0	0.0	0.0
1.3935e-06	1.0	1.0	0.0	1.0	0.0	7.34604019007e-06	2.0	3.0	0.0	2.0	0.0
3.3e-06	1.0	4.0	0.0	0.0	0.0	1.71665706067e-05	3.0	5.0	0.0	2.0	0.0
2.17875e-06	0.0	5.0	0.0	0.0	0.0	1.64861456101e-05	1.0	5.0	0.0	1.0	0.0
1.26375e-06	0.0	2.0	1.0	0.0	1.0	2.22790811887e-06	0.0	4.0	1.0	1.0	0.0
1.14675e-06	0.0	1.0	0.0	0.0	1.0	1.89484598653e-05	2.0	2.0	0.0	2.0	0.0
7.4475e-06	1.0	2.0	0.0	1.0	1.0	2.19198878754e-05	8.0	3.0	0.0	0.0	1.0
7.1025e-07	0.0	3.0	1.0	2.0	0.0	7.37655976551e-06	0.0	1.0	0.0	0.0	0.0
7.5825e-07	0.0	1.0	0.0	0.0	0.0	2.21474080859e-05	5.0	3.0	0.0	0.0	0.0
3.3975e-07	0.0	2.0	0.0	0.0	0.0	1.17487585986e-05	0.0	3.0	1.0	0.0	0.0
1.9545e-06	0.0	4.0	0.0	0.0	0.0	1.65358030886e-05	3.0	4.0	0.0	0.0	0.0
